idx1,idx2,t_x,t_y,t_z,q_w,q_x,q_y,q_z
96,552,-2.7092588779583164,-1.1829730287334148,-0.09674629894491847,0.9382709596796575,0.0021588449529425717,0.0038152720440183113,-0.34587337178440597
97,366,0.4500341871984864,-0.805192432888673,0.02019895030377096,0.8338350921783161,0.007814384802444445,-0.006186163213438923,-0.5519236413008916
367,553,5.694176144683785,-0.4648248086231189,0.4764783693588526,0.9675998661959394,-0.008097669577442979,0.005828458948226165,0.2522914103795523
99,367,1.786655441516674,-2.187066423930071,0.13842328286020184,0.9038107659144073,-0.029220118130591305,0.009722662716356318,-0.42682286014616255
368,554,-2.057276048822498,-3.6055261269891883,0.08747267162227908,0.6712282789093242,-0.0031474793087039837,-0.003878709646334244,0.7412338676678956
100,369,2.1770469782988258,-8.950706341847537,-0.3336237863225101,0.33334731233281906,0.0005981517988256929,-0.012497965972065116,0.942721068196459
744,102,8.766069127764831,2.8324255827464837,-0.387028413066483,0.9576907417943435,-0.0009062576935600954,0.0018027889423673066,-0.2877922370920075
102,370,-1.584917442325128,-0.9798060309508466,0.15947719588240625,0.9430197762811854,-0.01287056613164011,-0.014281895186947691,-0.33218079044385296
745,370,2.6185889801552205,0.42069848010063005,0.2864186617296429,0.6669498325855641,0.02248893236823289,-0.024639736736918195,0.7443554608576204
371,558,-0.10914793516130691,1.702015404223581,0.011794577374798599,0.9736687952639634,0.009462628197229631,-0.038676594341720834,0.22446304116034138
103,558,0.7596361508773259,-2.1000637627623755,0.3238425903815147,0.6314875791876146,0.00181231850599853,0.00422181501116773,0.7753723809315177
747,559,1.1434703516855147,-0.1871351703060378,0.12306892191948204,-0.5808962486867993,0.0020939463162369444,-0.0031496205545304993,0.813968822216669
373,560,0.5189140282538275,0.8908683025425869,-0.14028457471913616,0.7793550100259435,-0.0001837929663017449,0.002086276147163585,0.626579110742965
374,560,9.032594272118391,-0.3495194914840552,0.24476037506417328,-0.5517246751041252,0.0004423606463466581,-0.0036979245081725544,0.8340179929429808
750,107,-2.3813360620453365,-2.461259050020759,-0.14375228001220092,0.9591037802401882,0.0027476034428501835,0.00694420978109208,0.28295612266713377
375,562,-1.2483726407699982,-1.9201512670739935,0.050880884578218225,0.9967785450038885,0.00045286438658688054,-0.003120044916501231,-0.08014107843982055
108,376,3.216679260735173,-2.8972152616570304,0.10586479842616935,-0.3173342866134902,0.002893703788964155,-0.004823693541499783,0.9482970573604595
752,378,1.723864935220142,0.37302611763399546,0.33810762377643433,0.01560820688795968,-0.04105768237410913,0.004662111347434684,0.9990239813505948
753,110,1.5043150127995129,-0.27095643711963713,0.033611783655409976,0.3964103282118869,-0.000784144006189523,-0.005617424714274401,0.9180559249548478
379,565,-1.642329726370582,-7.699311100149302,-0.8399797570443862,0.9936055250644695,0.017977094607883597,-0.002170457093070545,0.11144583324120305
110,567,-18.10394837529684,-5.361176524208477,0.40207349159021266,0.06441441852552054,-0.0038801481299910027,0.022409077059311673,0.9976640518741057
380,567,2.4196624748408184,0.46050769299179106,-0.22757015879038997,0.9870169343796746,0.004028776240271311,-0.01008936038350757,-0.16024838537971806
112,566,-2.530798721321889,-11.681339756051926,-0.6004192422017824,0.8799394723340411,0.0038512534668767493,-0.007560030294743042,-0.47501004075405145
113,381,6.958552727999352,3.9304576501780213,0.047506161901510975,-0.6192144393293298,-0.007884479143316737,0.001205397627082607,0.7851814186105419
382,568,13.028679866231668,-5.0146475141743005,-0.12879743339392435,0.1918732743806799,0.0050814825105107595,-0.013314466167144426,0.981316233486747
114,570,-2.5775910421239336,-7.88022532595736,0.10731282802682358,0.9941116623444531,0.01071229536883029,0.007533057590920289,0.10756627055918012
759,116,3.105763555686117,-1.7082344653374464,-0.16530440297635773,0.8553896488742768,-0.0022326426159231362,0.004711632290952619,0.5179588443369278
115,385,7.013386578742268,2.3471002656386863,-0.1481707605795608,0.5491710918107986,0.00314956778886929,0.0002144612841513348,0.8357039823696165
117,383,-9.470386749024575,-12.011661846307003,0.12294523259722379,-0.45362042971700595,-0.004171863827743357,-0.002413907278907329,0.8911819535578638
384,572,-6.871140715427453,-0.468929738823815,0.04016008419015124,-0.41671829674184035,0.001228929339363591,-0.003873480810778362,0.9090265931421736
760,118,4.319300189969146,-3.394077224480898,-0.20423498317079078,0.8994896442468315,0.004502780759025804,-0.0016183627850354172,0.4369158795008948
115,387,13.776576446924752,7.295114051435101,-0.2063513170134549,-0.2202867229791411,-0.01168887335795584,-0.002576059487240819,0.9753617246110547
118,385,-2.387673596085847,7.421917656288871,0.08844875237118545,0.9999489946681821,0.0032609548260237884,0.0007728224395149662,0.009527695481677423
119,387,0.0,0.0,0.0,1.0,0.0,0.0,0.0
386,574,5.828342396803364,-0.19900664963628398,0.10903457025781005,-0.26000380622416913,0.003929392535263324,-0.006729281129160486,0.9655761479027603
761,388,4.639880506078512,20.47635460196367,-0.3761490052088483,0.5712581073081868,0.7936154702514294,-0.019218440139629832,-0.20849295376791546
762,388,-0.3717899402020235,3.775794566371656,-0.014843717046205587,0.8266881725871666,-0.019884847326226477,0.008340675401609243,-0.5622470020241536
120,388,1.8607669586108189,6.897619476621434,0.10141677395189119,0.823928178215574,-0.0216929174635976,-0.011942521578336012,0.5661529392775718
121,577,-6.385480138039915,-5.177489787571413,0.023789581556017722,0.3701371908579151,-0.013436070912507838,0.014432769716885391,0.9287678004219057
765,578,-9.70728996994243,-0.19907434935999238,-0.03581262510572674,0.7699171318773022,-0.010412279468904797,0.007364277064509926,0.6380164276109257
766,122,7.390955817017405,1.39321219241349,0.02559706617912495,0.7600623243267675,0.001809141863884473,-0.002786423395818822,-0.6498416930217448
123,578,-2.5593118647320736,0.11774488550126579,0.030324665870542576,-0.637772166276022,6.313230475949622e-05,0.002505912052934,0.7702209944831971
767,580,-10.545046364101877,-0.024539365580701834,0.03980104936119747,-0.022321297157431495,0.0029301550542176133,-0.001662951429819106,0.9997451717698416
768,124,3.523457851378611,6.102006094013857,-0.06565484984478549,0.4764795670049395,0.011395829603464568,-0.0033879443381139274,0.8791051581736942
769,125,0.902518959622609,5.477428623193297,0.14054014233124423,0.8825972851902039,0.01132358550380588,-0.0016496477205165813,0.4699905182539517
126,580,0.0017969843325097918,-12.911090980207012,-0.1567865797073935,0.6465137251288672,0.007161515209131223,-0.0011435984686326895,0.762867883779654
770,582,3.12029644955747,0.3679364733006559,-0.014092208371013059,0.9793965841232725,0.00999745181823447,0.006708262631816854,-0.2015871552884024
771,127,0.5500636648171864,-4.977738588474429,-0.0018502400752436012,0.9977824592731483,0.0008112756111088932,0.0006652225348008497,0.06655120793561836
128,582,-3.929520783082405,-12.211714639599395,-0.10489996628871227,0.9260500717690008,0.0009227536753359198,-0.0004921289780374142,0.37739921954258465
128,398,4.113949984183265,13.381282729463747,0.1643573964133255,0.9766283272403765,0.001925992615381867,-0.0012729838458440793,0.21492273145537183
773,585,-5.845778010410383,-7.165585264080352,-0.5270147927767073,0.9607383816346996,-0.00015127069447818894,-0.0016572877641783021,-0.27745088316381716
399,584,5.821116736806128,-4.0928876093300595,0.1327947454689337,0.9583502434513063,-0.0012231680752711502,-0.0005896779301754945,0.28559230909921274
130,586,-1.7266529234769912,10.525977231388191,-0.11498975437262296,0.7902750892956243,-0.001024753271360347,-0.002484424810660336,-0.6127463265927312
775,131,-3.5413903130611923,0.8706439573545587,-0.001069208525453429,-0.6935121478083812,-0.0020277312985313694,-0.004108093950762589,0.7204303663172995
132,587,1.0850140454166497,-2.4249920117861055,-0.028865285904151237,-0.35015501975051677,-0.006646373813118846,-0.005805278289128278,0.9366501943642765
132,401,-1.773039564511477,5.122737428594939,0.01725925367567137,0.7026103454527816,0.004907966858736404,-0.002264642572995367,0.7115542746116091
777,134,-4.195890718524765,2.847892746546209,0.006339353250985143,0.3356798228423861,0.004900466032232031,0.001267037181742623,0.9419625452139545
778,590,-1.5380622715444745,1.047865092197283,0.024322992480557387,0.9995842004310013,0.011636489813785428,0.006321469715555435,-0.02561361696764048
135,591,2.8857461529350634,-2.850934217710803,-0.26712977097060964,0.9973916417994143,-0.0030686722275823984,0.004178344493128032,0.0719933160559036
780,592,-3.2121292893476823,0.6285927169109325,-1.3187102881899129,0.84274103981423,-0.0028200199711240904,0.029707962481671592,-0.5374914178527695
137,405,2.845926085887381,-1.281978494838112,0.41362143233275106,0.9425839135682142,0.014549125934788697,-0.02791348115593975,-0.33248267080664473
138,591,-7.0284837613992694,18.4813139924192,0.9361770942312293,0.9996849317082549,-0.007524840975757194,0.023738004070743106,0.003149801023639407
406,593,-3.4161041557643865,-3.208123958709221,-0.35817989751992374,-0.3376668785373887,-0.00033160212929120064,0.026112692697127612,0.9409033406567061
781,407,2.3129149509368623,1.8512398291703032,0.06542788554199157,0.24306260384976383,0.0026527337522773927,0.0050049000974673,0.9699940642026768
138,594,0.6118278907718676,-4.551979827148714,-0.33811737976556044,0.822472349311764,0.0003169006885964853,0.0019556607826399694,-0.5688016434421093
407,594,-4.941749263849063,-3.23490344314683,-0.25325750729609453,-0.4098459780389916,0.021494248449890917,0.014535311813628538,0.9117856087257121
782,408,-0.34433103250097336,-1.082319252126444,-0.11832863066599372,0.7801383322803787,0.004312681689474354,0.0023850727281634295,-0.6255876395130552
139,409,1.437022107603241,-3.8510241873133833,-0.4271411784950904,-0.3386406678617501,-0.002179525579367542,-0.003527414046580653,0.9409066399428483
406,595,-8.582999351448503,-9.981502094950267,0.11955260769105856,-0.6102314779650422,0.01148363562029231,0.006651242575829543,0.79211200621234
783,409,1.5510319738825662,1.9252444463370442,-0.020095423583235617,0.9477676455630457,0.0022704183383096296,0.003841935414102539,-0.31893036035586814
784,596,0.3480860149615354,0.81117581122935,-0.27737839881064263,-0.24356580851916879,0.003495112531678904,0.0010493441564051469,0.9698775077223082
785,598,1.7031056042240618,-1.5894755592484233,-6.738242016781293,0.9149081140259748,-0.33839005924247745,0.060586989532994615,0.21157629213745838
411,597,5.709360698503531,-5.925447548967186,0.0023635580754815316,0.8568527071801187,-0.004579209302894067,-0.0013345723983016495,0.5155392205805254
143,411,-8.93289397159742,-1.9110321416322573,-0.13426706655279855,-0.40443691626693185,0.002664004637089356,0.008301465999011496,0.9145243405738612
787,599,-0.928996347806221,3.7342478571999673,-0.05942717950820313,0.8049412771571571,-0.0040695143297461945,-0.0018767414277616702,0.5933375575701726
788,600,-1.0497856363126403,2.682506445740566,-0.07491184191838371,0.7641745188011184,-0.0019950962354730074,-0.0016176350228711157,-0.6450044245298034
789,146,-2.2541414246951175,2.2334938781240936,0.18096607955616847,0.8866973139579347,0.0075111696682960225,-0.010315407368350066,0.46217426163820824
146,601,-1.5957327775349321,-6.308992547996629,-0.14015988428571022,0.9568335964622423,0.0015785550498220446,-0.0008293886419832972,-0.2906308465382951
146,417,1.4668922638654984,17.19327656685267,0.17783248113990624,0.9947954826260115,0.004082673101667256,-0.0062615443053741305,-0.10161728489847423
791,416,-9.227449525820829,-0.7086901105888114,0.04810078816854466,0.9812155836586719,0.0005540593113453931,0.007042204727416042,0.19278505843614702
792,604,-2.6865331175040126,-0.7006535829563578,0.4474970883952839,0.32785866775669187,-0.0067759808109148865,-0.007539013400551912,0.9446724000084917
793,604,-20.00622520827832,-9.275711235460802,2.244254559033375,-0.5903408316285534,0.12100770917438308,0.18413415154526397,0.7764981977230737
794,152,20.60221255706002,23.242328211869584,0.06945058317841912,0.9349670313723272,9.05865086036465e-05,0.0014106591568614423,-0.3547318030310296
151,420,-4.247037106790391,4.0233837117705855,-0.044460550353932815,0.723118658457922,-0.0016023228802515461,0.005723015026357797,0.6906982593364563
795,152,1.3448556260949331,0.3498929936883074,0.09539131412870543,0.947172224703071,0.008515468266518314,-2.035287079980551e-05,0.32061232530424916
421,607,-13.57492615767933,-24.351101917764314,0.3047236523420259,0.8504082724063365,-0.001640119414579607,0.0007731074988536983,-0.5261202168097812
155,610,2.734658551348121,2.481865666756025,0.07286009370160576,-0.4078531364976182,-0.0025345777944993275,-0.0003847631589225689,0.9130439457779513
155,424,-4.192237573464189,-3.278025110350039,0.031471481299770725,0.9971868222476027,0.0067499872958784795,-0.004100950574876614,-0.07453899255836476
424,611,0.06724244560713787,0.23475831783255688,0.05289093091836154,0.982249396768416,-0.0019051772981284903,0.007674647006465706,0.18741289347553328
156,425,3.02145099114859,3.996495938686415,-0.02976205189783224,0.40904389081772874,-0.0001452747587542822,0.012983667059924039,0.912422324732147
800,157,0.6480415509957721,-0.17882218133175679,-0.06044485447014119,0.09632332545759635,0.0016615550194237073,-0.0001471390257906458,0.995348699982983
426,612,-2.343156780079144,9.02727223022025,-0.18649347424755114,-0.6461616618307193,-0.0012679100605413746,-0.006876960878820205,0.7631685309244037
158,426,4.350096440347965,-4.321264825211043,0.016089566911924747,-0.2473126427530955,-0.007842164207071293,0.009580018278507876,0.9688566356509163
802,428,4.139478721187318,-0.3236091081343076,-0.06491943389205244,0.32851616026025093,0.0010527307682779916,0.0003587663826358452,0.9444976948052723
428,614,8.054280562963193,6.071764974323774,-0.1767809581244823,0.9917613387269708,0.018683111216244608,0.010411880587716773,-0.1263011524270283
804,161,0.08008278472710843,-0.056904757257770576,-0.08161921575439621,0.17301774182038743,-0.003430445474107546,-0.0002672729735079004,0.9849126974632729
161,616,5.4632100882169565,2.499017295709192,-0.029876750822468223,0.9987079480424184,0.00026714828182027907,-0.0006843852754315792,-0.05081234855320645
805,617,5.810930712776109,-3.542710150879697,-0.167440203856183,0.1389396010758892,0.0022502749348508526,-0.00015131326306281432,0.990298288708956
430,618,-14.97599969637351,33.449421618506925,2.1364776726333057,0.9176671521308907,0.17408976121662065,0.3321036104769645,0.1314798267708222
164,432,-4.516770293299469,-2.32392284171177,0.19563724404833613,0.9651283881227257,-0.0021079549695257357,0.002627289197801613,0.2617553214682499
433,620,-0.034332243562150054,0.6573949542638585,-0.10506748223014908,-0.15635805857933557,0.0029146258220906335,-0.004036250306256237,0.9876878915715651
809,286,-0.34358946980565575,-5.339992641144038,-0.3208577614220844,0.5120508321158723,-0.009125206583188142,-0.04658732061148891,0.8576422899394008
167,286,2.5910298894274097,-3.5434577866742276,-0.07079311219970368,0.8495700441137719,-0.02857764127869344,0.03676623466075864,-0.5254163135574876
435,621,7.123204753566222,5.612941216929259,-0.18281973111441993,0.9589955448121256,0.0015229539457526343,-0.0006820099656825206,0.28341623189962195
167,622,-0.4250953394766592,0.41834914588824695,0.19024627660181906,0.9735878300942666,0.00420207690163904,-0.0006804360820232176,0.22827311854177723
168,623,0.10715546456238424,-0.8262440944900916,0.022544472603559722,0.8292167234662665,0.0016357278335937609,-0.005791454721852008,-0.5588948102912824
16,168,0.924265496348772,-3.0068444394708367,0.21888534117044972,0.8443080479999633,0.025680200319182077,-0.02510215227772827,0.5346534665978366
169,437,-2.9300261508506433,3.075278313459704,-0.03851036780433464,0.9723506219664102,-0.0033338955572399724,0.00035747174980063813,-0.2335016601994445
813,625,-0.031126320090582194,-2.288281401370697,-5.998953171763935,0.836635050529704,0.4857015433371514,0.007513403206389018,-0.253138996990442
814,282,0.7500097904382791,-5.858962955680059,-0.8222826483319793,0.9826824463233808,0.01585619527605973,0.010508672413786991,0.18431863325058387
171,200,2.8500183369996632,2.0585180608538503,-0.08914698567330356,-0.6331974970223635,0.027518557227700045,-0.03291552377551127,0.7728002504317034
282,438,3.7601506397604925,12.964990680341684,-0.3991480476263754,0.9942182707121255,0.0047781919624814125,0.024840785657339694,0.10435580689011337
815,198,1.352784687780781,-5.293477053071646,-0.7389614991057644,-0.6843688753786192,-0.040692588149844625,-0.0023684737423966557,0.7279957046678248
172,628,4.422638257599762,-0.04606428806857191,0.06895519324799508,0.9726648455791466,0.003988409639808816,0.0022251454263766323,0.23216855835980765
198,440,-19.630122813561798,-5.872406466362196,-1.805109371494869,0.24732646547118528,-0.040238534299731246,-0.0038877289250702296,0.9680885111387002
281,628,3.8025311897288803,3.985525405198711,0.2262976489900319,0.9065102933977559,-0.042510369530945294,0.0009154986595240643,0.4200370439716734
816,12,-0.0078125,0.001953125,0.0,0.9999923635395728,-0.0039062400382609236,-4.6468337672745325e-07,0.00011895833938513242
12,173,-0.12027157449370482,0.13056039666362101,-0.023242483608382117,0.9997156657112638,0.004875298153432808,-0.002927840175395101,-0.023157006527335943
279,628,15.18432749737175,2.236230265144751,0.01605353347388899,-0.416955189813743,-0.04992814161899398,-0.02092338343828216,0.9073134862809843
817,198,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,174,3.4144742653677214,-2.6414617467049712,0.07952908256548234,-0.5750234037026856,-0.014142650404675482,-0.033006191143093166,0.8173485559906098
11,173,-3.0947045033629443,-2.325466163440138,0.004255195152103765,-0.4596116086083538,-0.03083203420690997,0.022821123863899805,0.8872912437326843
198,279,5.515049129089666,4.851583702399583,0.1908063210480843,-0.19681509260963984,-0.005929898339593389,-0.002880974053377067,0.9804184594423162
443,466,13.697221124336995,2.676179483458694,2.153849292749678,0.8390929708903057,-0.00840505379411015,-0.03788596631891839,0.5426020593669734
818,278,0.2710261990827293,-2.786206460410492,0.1183176202246145,0.4687400224868197,-0.06425346484492087,-0.03117438925943694,0.8804444565268041
9,442,3.495626459730206,12.47082705785497,0.7599856560314685,0.8586605241412306,0.012726588121459567,0.10428940487522714,0.5016610990171203
175,631,3.970647646106345,0.7832274219394127,-0.04829567234603548,0.9271559493247762,0.00047642707258937795,0.002943179390247364,-0.3746637910767389
443,631,-6.337635666578834,0.4868581124752936,-0.0371445134512944,0.511545029857756,0.0007160910356064368,-0.00043676297119770385,0.8592560612992867
820,176,-1.637039018169508,-3.1895620025311002,0.3977538586199664,0.8361014623965781,-0.0044414812899271775,-0.03062167236111072,0.5477014980845528
821,193,-1.5360516003943347,-3.0178316239978025,0.2372269947305619,0.6028357782929415,-0.016015483790883925,-0.02588616214923229,0.7972844130535045
178,445,-1.048989173454223,-1.8277414579923996,0.4864057765427624,0.7207345735038866,-0.010058305770833513,0.00717897271202529,-0.6931009792173077
822,446,-0.688051180458695,-3.493464878316456,0.37561682930910484,0.7955634144948898,0.010288017746101297,-0.006734019334192438,0.6057455432701878
823,447,4.210128228199015,6.471061304420414,0.2735067720873766,0.9666637982439723,0.048248810050919626,0.010977450504041565,0.25122231006349416
824,182,-4.417685328699005,3.7027180122346937,0.7967261274690448,-0.32631595298050314,0.007856796474408848,0.007859941648153582,0.9451954247121985
181,450,-0.11957758854159614,-2.8677421755488837,-3.9252981374335816,-0.5175934233581122,0.18374176695747843,0.02103363846623852,0.8354002616857655
825,182,-0.8533285669231448,4.018624497744241,-0.16767176586481292,0.9667959077971723,-0.03410093851570212,-0.013872869108292014,-0.25288404884787447
183,451,0.796156910388611,-6.907400379280423,-2.019057279927336,-0.16321397714264688,0.03530543642176252,-0.02490865419157161,0.9856440953867238
826,639,-2.847075565971132,3.6290966996344,0.22634378740984476,-0.5406296070055788,-0.005321289234155288,0.00429980925558306,0.8412329187271772
184,639,-0.9846195061571192,-1.623084613095812,-0.029199212299665156,0.936975096691102,0.011524713326346145,-0.008303456012344584,-0.34910729265040663
827,268,6.733860059860843,-3.0348462236281164,1.4940974747177502,-0.12922976351218243,-0.06202399471277388,0.03643333594416362,0.9890021761019715
185,454,-0.12801389242458502,-6.028842724324751,-0.5502299525566163,0.7118118803177538,-0.015000547697294737,-0.03733435166251807,0.7012167830230709
268,639,10.031539608385344,-4.119425388963114,-0.638427286997077,-0.6505864673701062,-0.0026025322883105506,-0.038208539816622054,0.7584659404255776
